user_id,event_time,event_type,product_id,shipping_fee,discount,price,device,referral_source
U00141,2025-10-05 02:29:54.830101,visit,P1073,,,,tablet,organic
U00141,2025-10-05 02:54:54.830101,view_product,P1040,,,95.38,desktop,ads
U00142,2025-10-13 18:42:07.755585,visit,P1060,,,,tablet,organic
U00142,2025-10-13 20:13:07.755585,view_product,P1026,,,120.96,tablet,social
U00142,2025-10-13 21:21:07.755585,add_to_cart,P1022,,,102.74,tablet,email
U00142,2025-10-13 22:31:07.755585,checkout,P1098,17.35,,142.53,tablet,email
U00142,2025-10-13 23:50:07.755585,purchase,P1031,5.58,14.92,189.47,desktop,email
U00143,2025-08-22 11:55:12.824744,visit,P1090,,,,desktop,email
U00143,2025-08-22 12:57:12.824744,view_product,P1092,,,69.22,mobile,social
U00144,2025-07-18 10:24:13.232223,visit,P1098,,,,mobile,email
U00144,2025-07-18 10:30:13.232223,view_product,P1091,,,34.23,desktop,email
U00144,2025-07-18 12:06:13.232223,add_to_cart,P1025,,,169.03,desktop,email
U00144,2025-07-18 12:24:13.232223,checkout,P1094,11.74,,63.64,tablet,ads
U00144,2025-07-18 13:46:13.232223,purchase,P1012,8.27,35.87,38.1,mobile,organic
U00145,2025-10-08 05:47:47.390604,visit,P1020,,,,desktop,social
U00145,2025-10-08 06:49:47.390604,view_product,P1096,,,193.5,desktop,email
U00145,2025-10-08 08:12:47.390604,add_to_cart,P1098,,,36.1,tablet,ads
U00146,2025-08-03 07:27:53.411768,visit,P1004,,,,mobile,social
U00147,2025-08-23 15:30:29.258312,visit,P1004,,,,desktop,social
U00148,2025-08-07 20:28:41.883784,visit,P1037,,,,mobile,organic
U00148,2025-08-07 21:07:41.883784,view_product,P1013,,,187.12,desktop,email
U00149,2025-08-22 10:54:12.580215,visit,P1063,,,,mobile,social
U00149,2025-08-22 11:29:12.580215,view_product,P1014,,,79.52,tablet,social
U00149,2025-08-22 12:52:12.580215,add_to_cart,P1023,,,22.54,desktop,email
U00150,2025-09-03 14:30:20.898801,visit,P1078,,,,tablet,social
U00150,2025-09-03 16:16:20.898801,view_product,P1041,,,35.61,tablet,organic
U00151,2025-08-03 21:47:42.288110,visit,P1031,,,,mobile,email
U00151,2025-08-03 22:37:42.288110,view_product,P1096,,,68.06,desktop,email
U00152,2025-08-24 10:21:45.974272,visit,P1083,,,,desktop,ads
U00152,2025-08-24 10:29:45.974272,view_product,P1059,,,75.23,desktop,email
U00152,2025-08-24 11:58:45.974272,add_to_cart,P1037,,,86.16,mobile,ads
U00152,2025-08-24 12:16:45.974272,checkout,P1058,14.95,,129.03,desktop,social
U00152,2025-08-24 13:53:45.974272,purchase,P1085,16.51,38.09,142.46,tablet,organic
U00153,2025-09-28 01:29:28.003251,visit,P1090,,,,desktop,organic
U00153,2025-09-28 03:27:28.003251,view_product,P1007,,,169.18,tablet,ads
U00154,2025-10-03 14:37:37.498637,visit,P1066,,,,desktop,organic
U00154,2025-10-03 16:05:37.498637,view_product,P1074,,,107.99,tablet,social
U00154,2025-10-03 17:49:37.498637,add_to_cart,P1016,,,112.38,desktop,organic
U00154,2025-10-03 19:01:37.498637,checkout,P1039,14.47,,91.27,mobile,ads
U00154,2025-10-03 20:16:37.498637,purchase,P1054,6.89,3.19,198.94,mobile,social
U00155,2025-08-01 14:59:31.688538,visit,P1023,,,,mobile,social
U00156,2025-08-18 22:48:22.136854,visit,P1048,,,,desktop,organic
U00157,2025-07-21 20:34:35.170021,visit,P1017,,,,tablet,email
U00157,2025-07-21 20:50:35.170021,view_product,P1068,,,90.75,mobile,ads
U00157,2025-07-21 22:37:35.170021,add_to_cart,P1002,,,196.13,desktop,social
U00157,2025-07-21 23:46:35.170021,checkout,P1029,4.95,,82.31,desktop,ads
U00158,2025-09-18 03:29:48.246027,visit,P1004,,,,tablet,social
U00158,2025-09-18 04:48:48.246027,view_product,P1002,,,63.32,mobile,organic
U00158,2025-09-18 06:05:48.246027,add_to_cart,P1076,,,140.96,mobile,ads
U00158,2025-09-18 07:40:48.246027,checkout,P1056,4.69,,59.11,mobile,ads
U00159,2025-08-28 03:42:28.816716,visit,P1093,,,,tablet,email
U00159,2025-08-28 04:56:28.816716,view_product,P1086,,,167.31,mobile,email
U00159,2025-08-28 06:49:28.816716,add_to_cart,P1084,,,113.83,desktop,email
U00159,2025-08-28 07:25:28.816716,checkout,P1075,17.59,,184.08,tablet,social
U00159,2025-08-28 08:37:28.816716,purchase,P1044,18.83,33.57,161.44,desktop,social
U00160,2025-09-07 08:22:07.126383,visit,P1048,,,,mobile,social
U00161,2025-09-15 10:03:29.217867,visit,P1090,,,,mobile,social
U00161,2025-09-15 12:01:29.217867,view_product,P1052,,,194.2,tablet,ads
U00161,2025-09-15 12:51:29.217867,add_to_cart,P1026,,,79.45,mobile,social
U00161,2025-09-15 14:40:29.217867,checkout,P1068,14.49,,54.29,desktop,social
U00161,2025-09-15 16:07:29.217867,purchase,P1005,17.47,9.41,157.11,tablet,ads
U00162,2025-07-27 23:59:00.072960,visit,P1042,,,,desktop,organic
U00163,2025-10-11 06:53:13.489611,visit,P1015,,,,tablet,social
U00163,2025-10-11 08:51:13.489611,view_product,P1077,,,146.68,desktop,ads
U00163,2025-10-11 10:02:13.489611,add_to_cart,P1036,,,88.52,tablet,email
U00163,2025-10-11 10:42:13.489611,checkout,P1065,17.66,,103.88,tablet,social
U00164,2025-09-30 03:08:05.280707,visit,P1047,,,,desktop,social
U00164,2025-09-30 03:14:05.280707,view_product,P1028,,,153.43,mobile,email
U00165,2025-09-05 03:52:46.289232,visit,P1053,,,,desktop,ads
U00165,2025-09-05 04:18:46.289232,view_product,P1048,,,122.56,mobile,social
U00166,2025-08-12 16:14:50.388222,visit,P1032,,,,desktop,social
U00166,2025-08-12 17:13:50.388222,view_product,P1045,,,50.47,tablet,social
U00167,2025-07-18 16:21:34.757123,visit,P1082,,,,mobile,organic
U00168,2025-09-26 17:32:03.520797,visit,P1085,,,,mobile,organic
U00168,2025-09-26 18:25:03.520797,view_product,P1080,,,61.66,tablet,ads
U00168,2025-09-26 18:27:03.520797,add_to_cart,P1058,,,87.18,tablet,social
U00168,2025-09-26 19:52:03.520797,checkout,P1000,10.64,,94.04,mobile,email
U00169,2025-08-18 01:11:24.952496,visit,P1089,,,,tablet,social
U00170,2025-09-17 01:53:55.526822,visit,P1012,,,,tablet,ads
U00170,2025-09-17 02:24:55.526822,view_product,P1067,,,65.44,desktop,email
U00170,2025-09-17 04:06:55.526822,add_to_cart,P1047,,,192.67,desktop,ads
U00170,2025-09-17 05:36:55.526822,checkout,P1087,16.56,,34.51,tablet,organic
U00170,2025-09-17 05:48:55.526822,purchase,P1048,11.05,2.81,21.7,mobile,organic
U00171,2025-08-14 02:06:33.166827,visit,P1082,,,,desktop,organic
U00171,2025-08-14 04:01:33.166827,view_product,P1005,,,61.36,tablet,social
U00171,2025-08-14 04:36:33.166827,add_to_cart,P1009,,,143.2,desktop,organic
U00172,2025-08-08 20:48:03.454681,visit,P1026,,,,tablet,ads
U00173,2025-07-26 12:24:01.860333,visit,P1009,,,,desktop,ads
U00173,2025-07-26 13:37:01.860333,view_product,P1049,,,141.87,tablet,email
U00174,2025-07-15 10:22:42.759899,visit,P1088,,,,tablet,organic
U00174,2025-07-15 11:27:42.759899,view_product,P1044,,,29.67,desktop,ads
U00174,2025-07-15 13:15:42.759899,add_to_cart,P1077,,,158.42,tablet,social
U00174,2025-07-15 14:55:42.759899,checkout,P1081,5.47,,198.67,desktop,ads
U00174,2025-07-15 15:41:42.759899,purchase,P1048,8.64,33.98,138.92,mobile,email
U00175,2025-07-28 19:09:50.067819,visit,P1009,,,,mobile,email
U00175,2025-07-28 19:29:50.067819,view_product,P1081,,,47.77,desktop,email
U00175,2025-07-28 20:16:50.067819,add_to_cart,P1000,,,189.73,desktop,email
U00175,2025-07-28 21:54:50.067819,checkout,P1016,1.75,,97.58,tablet,social
U00175,2025-07-28 22:08:50.067819,purchase,P1045,11.08,29.85,161.2,desktop,organic
U00176,2025-10-11 13:56:01.865249,visit,P1099,,,,mobile,ads
U00176,2025-10-11 15:10:01.865249,view_product,P1087,,,88.53,mobile,email
U00176,2025-10-11 15:49:01.865249,add_to_cart,P1018,,,31.39,desktop,email
U00176,2025-10-11 16:43:01.865249,checkout,P1009,7.22,,189.96,tablet,social
U00176,2025-10-11 18:00:01.865249,purchase,P1058,2.14,15.23,190.79,desktop,social
U00177,2025-08-02 10:05:52.450210,visit,P1056,,,,desktop,social
U00178,2025-08-23 09:46:48.279828,visit,P1076,,,,mobile,email
U00178,2025-08-23 10:28:48.279828,view_product,P1088,,,56.15,desktop,ads
U00179,2025-09-10 18:49:13.962258,visit,P1088,,,,tablet,social
U00179,2025-09-10 20:03:13.962258,view_product,P1041,,,87.69,desktop,email
U00180,2025-09-19 05:36:19.366552,visit,P1069,,,,mobile,organic
U00180,2025-09-19 07:10:19.366552,view_product,P1090,,,57.74,desktop,organic
U00181,2025-08-10 12:24:12.002654,visit,P1086,,,,desktop,ads
U00181,2025-08-10 13:46:12.002654,view_product,P1032,,,138.56,tablet,social
U00181,2025-08-10 15:28:12.002654,add_to_cart,P1057,,,198.33,desktop,social
U00181,2025-08-10 16:37:12.002654,checkout,P1088,8.37,,26.62,desktop,organic
U00182,2025-07-22 04:39:30.342171,visit,P1045,,,,mobile,organic
U00183,2025-07-18 07:59:02.997814,visit,P1051,,,,desktop,social
U00183,2025-07-18 08:13:02.997814,view_product,P1033,,,59.96,tablet,ads
U00183,2025-07-18 09:11:02.997814,add_to_cart,P1059,,,159.02,tablet,ads
U00184,2025-09-17 22:32:31.171203,visit,P1037,,,,desktop,organic
U00185,2025-09-09 13:07:47.863734,visit,P1044,,,,desktop,email
U00185,2025-09-09 14:06:47.863734,view_product,P1066,,,106.93,desktop,organic
U00186,2025-07-21 23:01:07.720855,visit,P1008,,,,desktop,organic
U00186,2025-07-22 00:45:07.720855,view_product,P1002,,,172.85,tablet,organic
U00187,2025-07-27 19:59:32.723938,visit,P1094,,,,mobile,ads
U00187,2025-07-27 21:10:32.723938,view_product,P1071,,,96.75,desktop,ads
U00187,2025-07-27 22:53:32.723938,add_to_cart,P1023,,,53.55,tablet,social
U00187,2025-07-27 23:44:32.723938,checkout,P1078,17.66,,100.92,desktop,social
U00188,2025-08-10 20:15:11.190630,visit,P1096,,,,tablet,organic
U00188,2025-08-10 21:29:11.190630,view_product,P1068,,,53.65,desktop,ads
U00188,2025-08-10 22:28:11.190630,add_to_cart,P1085,,,175.27,tablet,email
U00188,2025-08-10 23:45:11.190630,checkout,P1050,11.74,,82.63,desktop,ads
U00188,2025-08-11 01:30:11.190630,purchase,P1038,18.37,29.51,140.98,desktop,organic
U00189,2025-08-26 16:44:51.795625,visit,P1023,,,,desktop,ads
U00189,2025-08-26 17:50:51.795625,view_product,P1076,,,44.82,desktop,social
U00189,2025-08-26 18:14:51.795625,add_to_cart,P1068,,,144.82,tablet,ads
U00189,2025-08-26 19:26:51.795625,checkout,P1036,2.81,,76.62,desktop,organic
U00189,2025-08-26 21:17:51.795625,purchase,P1001,9.69,9.76,89.11,tablet,social
U00190,2025-09-18 10:45:46.346081,visit,P1053,,,,tablet,social
U00190,2025-09-18 11:48:46.346081,view_product,P1072,,,25.55,mobile,email
U00190,2025-09-18 11:53:46.346081,add_to_cart,P1068,,,71.96,desktop,social
U00190,2025-09-18 13:04:46.346081,checkout,P1073,2.28,,159.52,desktop,organic
U00191,2025-09-27 21:33:16.847756,visit,P1054,,,,mobile,ads
U00192,2025-08-29 02:45:01.445139,visit,P1033,,,,desktop,organic
U00193,2025-09-07 16:08:45.789558,visit,P1030,,,,mobile,email
U00193,2025-09-07 17:59:45.789558,view_product,P1080,,,97.07,tablet,ads
U00193,2025-09-07 19:40:45.789558,add_to_cart,P1026,,,164.98,tablet,email
U00193,2025-09-07 20:49:45.789558,checkout,P1068,3.37,,196.22,desktop,email
U00193,2025-09-07 22:03:45.789558,purchase,P1065,19.71,33.96,37.14,desktop,organic
U00194,2025-07-24 19:35:36.147688,visit,P1016,,,,tablet,ads
U00194,2025-07-24 20:07:36.147688,view_product,P1041,,,169.13,tablet,social
U00194,2025-07-24 21:10:36.147688,add_to_cart,P1080,,,68.37,desktop,social
U00194,2025-07-24 22:08:36.147688,checkout,P1098,1.86,,112.81,desktop,email
U00195,2025-07-14 18:18:53.514358,visit,P1000,,,,tablet,organic
U00196,2025-08-26 08:13:13.779300,visit,P1089,,,,desktop,organic
U00196,2025-08-26 09:55:13.779300,view_product,P1027,,,194.26,mobile,social
U00196,2025-08-26 10:30:13.779300,add_to_cart,P1036,,,80.8,tablet,ads
U00197,2025-08-01 21:11:05.323764,visit,P1087,,,,mobile,organic
U00197,2025-08-01 21:24:05.323764,view_product,P1058,,,22.93,mobile,social
U00197,2025-08-01 22:23:05.323764,add_to_cart,P1054,,,56.42,tablet,ads
U00198,2025-07-21 02:40:14.444687,visit,P1035,,,,mobile,email
U00198,2025-07-21 03:13:14.444687,view_product,P1085,,,182.68,mobile,organic
U00199,2025-09-29 13:00:47.845402,visit,P1096,,,,mobile,social
U00199,2025-09-29 14:24:47.845402,view_product,P1012,,,20.2,desktop,organic
U00200,2025-09-10 12:57:30.729049,visit,P1056,,,,mobile,organic
U00200,2025-09-10 14:27:30.729049,view_product,P1015,,,197.87,desktop,ads
U00200,2025-09-10 15:29:30.729049,add_to_cart,P1049,,,36.08,mobile,organic
U00200,2025-09-10 16:10:30.729049,checkout,P1038,2.74,,159.22,mobile,ads
U00200,2025-09-10 16:19:30.729049,purchase,P1001,12.21,8.21,83.21,mobile,ads
U00201,2025-10-05 14:48:27.839787,visit,P1087,,,,desktop,ads
U00202,2025-08-29 14:37:20.035408,visit,P1015,,,,tablet,social
U00203,2025-08-14 23:40:31.522636,visit,P1017,,,,mobile,email
U00203,2025-08-15 01:03:31.522636,view_product,P1070,,,128.18,tablet,email
U00204,2025-08-05 02:10:50.201032,visit,P1084,,,,desktop,ads
U00204,2025-08-05 03:17:50.201032,view_product,P1024,,,154.61,desktop,organic
U00205,2025-09-29 18:03:42.487232,visit,P1063,,,,desktop,organic
U00205,2025-09-29 18:34:42.487232,view_product,P1076,,,32.78,mobile,email
U00205,2025-09-29 20:34:42.487232,add_to_cart,P1049,,,174.95,tablet,social
U00205,2025-09-29 21:21:42.487232,checkout,P1022,15.25,,191.8,mobile,organic
U00205,2025-09-29 22:37:42.487232,purchase,P1033,4.31,46.13,190.76,desktop,email
U00206,2025-09-14 21:16:15.143936,visit,P1098,,,,desktop,social
U00206,2025-09-14 22:46:15.143936,view_product,P1081,,,116.58,tablet,ads
U00206,2025-09-14 23:22:15.143936,add_to_cart,P1010,,,112.03,mobile,ads
U00206,2025-09-15 00:31:15.143936,checkout,P1075,12.69,,170.21,tablet,organic
U00206,2025-09-15 01:11:15.143936,purchase,P1093,19.07,11.93,64.01,desktop,organic
U00207,2025-10-09 06:59:49.993842,visit,P1007,,,,desktop,ads
U00207,2025-10-09 07:15:49.993842,view_product,P1017,,,146.27,mobile,social
U00208,2025-07-29 15:57:35.157130,visit,P1092,,,,desktop,ads
U00208,2025-07-29 16:45:35.157130,view_product,P1099,,,177.22,tablet,organic
U00209,2025-09-03 22:15:51.861798,visit,P1054,,,,desktop,organic
U00209,2025-09-03 22:49:51.861798,view_product,P1073,,,132.96,desktop,social
U00209,2025-09-03 23:55:51.861798,add_to_cart,P1063,,,174.68,mobile,email
U00209,2025-09-04 00:16:51.861798,checkout,P1013,17.89,,141.34,mobile,ads
U00209,2025-09-04 01:51:51.861798,purchase,P1005,17.17,0.61,28.28,desktop,social
U00210,2025-09-25 07:43:29.890860,visit,P1004,,,,tablet,social
U00210,2025-09-25 08:12:29.890860,view_product,P1053,,,184.85,desktop,email
U00210,2025-09-25 09:58:29.890860,add_to_cart,P1047,,,41.49,tablet,organic
U00210,2025-09-25 10:21:29.890860,checkout,P1066,19.63,,191.73,mobile,social
U00210,2025-09-25 12:12:29.890860,purchase,P1039,6.55,27.65,21.43,mobile,email
U00211,2025-07-16 03:19:20.784683,visit,P1094,,,,tablet,ads
U00211,2025-07-16 04:19:20.784683,view_product,P1063,,,199.6,mobile,ads
U00211,2025-07-16 04:39:20.784683,add_to_cart,P1052,,,24.3,tablet,email
U00212,2025-09-21 21:25:31.814446,visit,P1042,,,,mobile,social
U00212,2025-09-21 23:14:31.814446,view_product,P1039,,,38.71,tablet,ads
U00212,2025-09-22 00:08:31.814446,add_to_cart,P1007,,,195.06,mobile,email
U00212,2025-09-22 00:20:31.814446,checkout,P1029,17.95,,113.56,tablet,email
U00213,2025-08-04 15:09:37.727089,visit,P1012,,,,tablet,ads
U00214,2025-08-11 09:59:25.795861,visit,P1072,,,,mobile,social
U00215,2025-07-19 11:15:11.141096,visit,P1033,,,,desktop,social
U00216,2025-08-09 17:01:36.141885,visit,P1057,,,,desktop,ads
U00217,2025-10-05 13:10:00.737064,visit,P1098,,,,tablet,organic
U00217,2025-10-05 13:30:00.737064,view_product,P1057,,,103.89,desktop,organic
U00217,2025-10-05 14:39:00.737064,add_to_cart,P1098,,,57.37,desktop,social
U00218,2025-09-12 12:18:53.233783,visit,P1087,,,,desktop,organic
U00219,2025-09-22 08:31:26.955269,visit,P1011,,,,tablet,ads
U00219,2025-09-22 09:17:26.955269,view_product,P1006,,,141.89,desktop,ads
U00220,2025-09-18 18:37:01.286515,visit,P1071,,,,tablet,ads
U00220,2025-09-18 18:50:01.286515,view_product,P1017,,,41.86,mobile,ads
U00220,2025-09-18 19:07:01.286515,add_to_cart,P1051,,,87.0,tablet,organic
U00220,2025-09-18 20:22:01.286515,checkout,P1009,0.44,,31.6,tablet,social
U00220,2025-09-18 22:06:01.286515,purchase,P1042,2.45,47.11,29.11,tablet,social
U00221,2025-09-10 07:25:09.643752,visit,P1063,,,,mobile,social
U00221,2025-09-10 08:53:09.643752,view_product,P1045,,,58.65,mobile,email
U00221,2025-09-10 09:29:09.643752,add_to_cart,P1019,,,26.24,tablet,ads
U00221,2025-09-10 10:52:09.643752,checkout,P1052,17.66,,106.23,mobile,email
U00221,2025-09-10 11:42:09.643752,purchase,P1025,12.85,39.86,64.85,tablet,organic
U00222,2025-09-08 02:03:23.937428,visit,P1045,,,,desktop,social
U00223,2025-09-09 22:37:52.459649,visit,P1049,,,,desktop,ads
U00223,2025-09-09 22:41:52.459649,view_product,P1028,,,25.27,desktop,organic
U00224,2025-10-12 12:15:40.611562,visit,P1098,,,,tablet,ads
U00224,2025-10-12 12:36:40.611562,view_product,P1084,,,63.41,tablet,organic
U00225,2025-07-24 05:56:49.281719,visit,P1049,,,,desktop,ads
U00225,2025-07-24 06:19:49.281719,view_product,P1040,,,165.12,tablet,email
U00226,2025-08-19 18:57:54.230717,visit,P1045,,,,tablet,ads
U00227,2025-07-19 03:11:13.607740,visit,P1063,,,,tablet,email
U00227,2025-07-19 03:34:13.607740,view_product,P1011,,,30.11,tablet,ads
U00228,2025-07-28 23:56:19.587368,visit,P1078,,,,mobile,ads
U00228,2025-07-29 00:40:19.587368,view_product,P1041,,,30.72,mobile,ads
U00228,2025-07-29 02:20:19.587368,add_to_cart,P1067,,,174.92,mobile,email
U00229,2025-07-22 22:05:42.478696,visit,P1012,,,,desktop,email
U00229,2025-07-22 22:47:42.478696,view_product,P1020,,,151.82,desktop,social
U00229,2025-07-23 00:11:42.478696,add_to_cart,P1090,,,194.37,tablet,email
U00230,2025-07-17 04:35:54.743089,visit,P1048,,,,desktop,email
U00230,2025-07-17 04:52:54.743089,view_product,P1000,,,190.78,tablet,social
U00231,2025-08-05 14:41:14.090014,visit,P1004,,,,mobile,email
U00232,2025-10-02 07:07:40.156551,visit,P1081,,,,tablet,organic
U00232,2025-10-02 09:07:40.156551,view_product,P1042,,,154.16,mobile,email
U00232,2025-10-02 09:48:40.156551,add_to_cart,P1011,,,167.9,tablet,email
U00232,2025-10-02 10:46:40.156551,checkout,P1026,4.99,,32.2,desktop,organic
U00232,2025-10-02 12:19:40.156551,purchase,P1049,8.76,20.98,49.94,desktop,social
U00233,2025-07-26 07:35:53.916166,visit,P1069,,,,desktop,organic
U00233,2025-07-26 09:22:53.916166,view_product,P1073,,,137.17,tablet,ads
U00233,2025-07-26 09:43:53.916166,add_to_cart,P1004,,,73.08,desktop,email
U00233,2025-07-26 09:57:53.916166,checkout,P1021,17.76,,48.96,mobile,organic
U00233,2025-07-26 10:41:53.916166,purchase,P1078,17.86,35.23,97.64,tablet,ads
U00234,2025-08-22 02:27:23.343040,visit,P1020,,,,mobile,organic
U00234,2025-08-22 03:10:23.343040,view_product,P1024,,,93.67,tablet,email
U00234,2025-08-22 04:35:23.343040,add_to_cart,P1030,,,37.26,desktop,social
U00234,2025-08-22 04:55:23.343040,checkout,P1000,8.55,,73.02,tablet,social
U00234,2025-08-22 05:21:23.343040,purchase,P1026,3.42,14.59,34.75,mobile,email
U00235,2025-08-29 21:40:11.861596,visit,P1062,,,,tablet,email
U00235,2025-08-29 21:52:11.861596,view_product,P1049,,,53.28,desktop,email
U00235,2025-08-29 22:16:11.861596,add_to_cart,P1033,,,99.15,desktop,ads
U00235,2025-08-30 00:04:11.861596,checkout,P1007,3.02,,145.36,mobile,organic
U00235,2025-08-30 01:30:11.861596,purchase,P1069,8.28,37.82,60.95,mobile,social
U00236,2025-08-08 18:30:47.615766,visit,P1068,,,,tablet,social
U00237,2025-09-04 23:47:43.048345,visit,P1010,,,,desktop,organic
U00237,2025-09-05 00:52:43.048345,view_product,P1066,,,164.08,tablet,ads
U00238,2025-08-29 00:13:25.351242,visit,P1021,,,,mobile,ads
U00238,2025-08-29 00:30:25.351242,view_product,P1010,,,197.89,desktop,ads
U00239,2025-07-31 11:14:29.253790,visit,P1033,,,,desktop,organic
U00239,2025-07-31 11:26:29.253790,view_product,P1050,,,119.37,desktop,social
U00240,2025-09-15 07:56:24.055649,visit,P1079,,,,tablet,social
U00240,2025-09-15 08:11:24.055649,view_product,P1018,,,121.99,tablet,organic
U00240,2025-09-15 10:10:24.055649,add_to_cart,P1099,,,38.18,desktop,email
U00240,2025-09-15 12:03:24.055649,checkout,P1049,13.1,,122.96,desktop,organic
U00240,2025-09-15 12:26:24.055649,purchase,P1018,12.36,34.04,92.31,desktop,email
U00241,2025-08-12 12:23:57.456025,visit,P1095,,,,desktop,email
U00241,2025-08-12 14:18:57.456025,view_product,P1043,,,167.13,desktop,email
U00242,2025-10-06 04:38:28.058730,visit,P1087,,,,mobile,ads
U00242,2025-10-06 04:56:28.058730,view_product,P1095,,,99.76,desktop,email
U00242,2025-10-06 06:30:28.058730,add_to_cart,P1082,,,36.07,desktop,ads
U00243,2025-08-23 09:34:13.373440,visit,P1097,,,,tablet,email
U00243,2025-08-23 11:20:13.373440,view_product,P1020,,,31.81,tablet,social
U00244,2025-09-26 14:40:58.640233,visit,P1072,,,,mobile,ads
U00245,2025-09-13 04:31:34.139813,visit,P1007,,,,mobile,organic
U00245,2025-09-13 05:30:34.139813,view_product,P1046,,,146.83,desktop,email
U00245,2025-09-13 07:16:34.139813,add_to_cart,P1050,,,134.37,mobile,organic
